"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2020-07-01 23:00:00,183,1380,-145.832825304926,-198.230494728133,-3542.15201955267,-8778.49900274424,-679.249269099961,-494.365056054698,-421.458499588123,-449.90168416114,-329.529136804386,-2.49390455383571
2020-07-02,184,0,-183.366242762968,-248.247994045787,-2207.56305005812,-8175.45459842166,-671.657883024367,-496.453380280566,-423.787134792602,-450.803367949053,-329.584968766221,-2.49390455383571
2020-07-02 01:00:00,184,60,-205.099736236132,-275.768154929815,-1770.28007077614,-7846.92541987972,-670.189601326351,-498.337115386063,-425.214229575351,-451.438978113675,-329.613032017478,-2.49390455383571
2020-07-02 02:00:00,184,120,-235.128750077653,-304.423651462898,-1449.33125494216,-7499.42612705622,-669.183406560731,-500.565282612881,-426.756368409476,-452.156021652984,-329.641216562048,-2.49390455383571
2020-07-02 03:00:00,184,180,-268.175290617071,-333.540752069477,-1221.10883322532,-7133.21620271346,-667.796544022064,-502.911552669214,-428.348914988448,-452.910105014154,-329.669531237052,-2.49390455383571
2020-07-02 04:00:00,184,240,-306.292378536148,-362.285495124459,-1062.03268260611,-6749.75536093612,-665.656034472029,-505.244934447005,-429.953919224881,-453.675323626173,-329.697978855121,-2.49390455383571
2020-07-02 05:00:00,184,300,-340.959271822317,-389.855844893563,-951.597863306578,-6351.44990575534,-662.671156213801,-507.491435641963,-431.549412699853,-454.436818924764,-329.726558907695,-2.49390455383571
2020-07-02 06:00:00,184,360,-374.072206071484,-415.643262691679,-874.598789741337,-5941.89113761622,-659.059189304964,-509.656778847398,-433.136180589229,-455.195281941412,-329.755269926379,-2.49390455383571
2020-07-02 07:00:00,184,420,-396.439084009232,-439.197399624866,-820.437255537175,-5524.98373422326,-655.038188639558,-511.747466596389,-434.715300869933,-455.951590530115,-329.78411066163,-2.49390455383571
2020-07-02 08:00:00,184,480,-414.614467151855,-460.336711848479,-782.218065689171,-5104.84028186889,-650.920390505783,-513.805093812852,-436.298049503521,-456.713517030033,-329.813080677155,-2.49390455383571
2020-07-02 09:00:00,184,540,-428.889792452811,-479.088403935946,-755.203935047605,-4685.86420485572,-646.935233419533,-515.858083294138,-437.892137344093,-457.486370425729,-329.842180612848,-2.49390455383571
2020-07-02 10:00:00,184,600,-443.496112937771,-495.706811173674,-736.315992510431,-4272.1715805804,-643.310313799766,-517.946747450851,-439.508883819558,-458.277860806323,-329.871412188836,-2.49390455383571
2020-07-02 11:00:00,184,660,-455.526480178877,-510.439035743034,-723.314329605352,-3867.68629095403,-640.143444291795,-520.083608518549,-441.151819419402,-459.090399850203,-329.900777894677,-2.49390455383571
2020-07-02 12:00:00,184,720,-466.570760456835,-523.605497828405,-714.716173719401,-3476.3035050157,-637.547675872147,-522.29545907142,-442.828684696186,-459.929218088093,-329.930280830009,-2.49390455383571
2020-07-02 13:00:00,184,780,-478.031804198993,-535.521532586749,-709.471440567079,-3102.0169843393,-635.597743437266,-524.606378144867,-444.546602625159,-460.799100458549,-329.959924862888,-2.49390455383571
2020-07-02 14:00:00,184,840,-41.0204391080469,-87.1370323236279,-679.076809152038,-2738.24666754489,-625.774180562376,-524.275837433185,-445.515234229956,-461.169592730946,-329.989676051229,-2.49390455383571
2020-07-02 15:00:00,184,900,-64.0091306613114,-104.888174501018,-595.959952603003,-2391.57538241628,-612.811393110262,-522.518694186785,-446.064077709427,-461.263145715597,-330.01945645512,-2.49390455383571
2020-07-02 16:00:00,184,960,-82.7597715050147,-121.499806198194,-514.726040624938,-2071.70934717464,-600.347418302602,-520.453233632515,-446.506782251013,-461.290581831607,-330.049246340423,-2.49390455383571
2020-07-02 17:00:00,184,1020,-99.7171130845018,-137.887967250882,-461.523085553819,-1785.80603706191,-588.927880686496,-518.297274926568,-446.902973399732,-461.291940872381,-330.079038977097,-2.49390455383571
2020-07-02 18:00:00,184,1080,-115.840269439471,-154.976456509265,-431.869487007543,-1539.53465743994,-578.698545486906,-516.157028945111,-447.281649370491,-461.286654315917,-330.108831995337,-2.49390455383571
