QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site
0,60.91910993736596,2.7385537051478233,0.28307350870473924,62.530241185405345,0.844403282097933,-0,-5.433369421803391e-5,1,1,2019-01-02T09:00:00Z,AU10A
0,60.79472344345883,2.7196371329335896,0.2811895058720102,62.20389082852156,1.0304915300166058,-0,-0.0012112880177617136,1,1,2019-01-02T10:00:00Z,AU10A
0,60.72080470266446,2.715869527420436,0.287740109261559,62.11858003958919,1.0322387294991455,-0,-0.0018846482649794716,1,1,2019-01-02T11:00:00Z,AU10A
0,60.16364849118614,2.680138481987848,0.2799699365985346,61.49668174553402,1.0623387717380917,-0,0.0047965193033281395,1,1,2019-01-02T12:00:00Z,AU10A
0,60.00499388104456,2.764994303385418,0.27551313235619634,61.44335006893941,1.0570488769994517,-0,-0.005923893865065644,1,1,2019-01-02T13:00:00Z,AU10A
0,60.01554122355317,2.73105197482639,0.2697277518282566,61.46537498937533,1.0062167491895482,-0,0.005273707986422238,1,1,2019-01-02T14:00:00Z,AU10A
0,60.09916673851214,2.73105197482639,0.2669466762863051,61.46598696768133,1.0890691088756868,-0,0.00821596049520723,1,1,2019-01-02T15:00:00Z,AU10A
0,60.09423944470123,2.849850124782987,0.2663399884086404,61.39779814945453,1.2794375382611527,-0,5.138933598853868e-4,2,1,2019-01-02T16:00:00Z,AU10A
0,60.164724539437564,2.9007636176215286,0.2713029139702491,61.36571444353069,1.4399475122467897,-0,-0.011476712688616164,2,1,2019-01-02T17:00:00Z,AU10A
0,60.08612128559062,2.8837924533420147,0.2710723424210863,61.37878841165337,1.3232877949566488,-0,-0.003234810098447838,1,1,2019-01-02T18:00:00Z,AU10A
0,60.06552092970823,2.968648274739585,0.2785148570042022,61.33847845808353,1.4150163074717192,-0,0.002159581888357298,1,1,2019-01-02T19:00:00Z,AU10A
0,60.09511129796604,3.0025906032986125,0.28140798733104305,61.31616091788659,1.507736470719737,-0,-0.007603474672720267,2,1,2019-01-02T20:00:00Z,AU10A
0,60.01170130269497,2.6950416074959698,0.23893604653126205,62.020400413234114,0.4510481250104074,-0,-0.003641674584828003,1,1,2019-01-02T21:00:00Z,AU10A
0,59.96080409252919,2.759309996360448,0.2724273271829606,62.9025735731695,-0.45201326827515564,-0,-0.0028735431877211504,2,1,2019-01-02T22:00:00Z,AU10A
0,59.03123083902773,2.80979266363017,0.2889300106333784,62.999792933013026,-1.4503891224077936,-0,0.0026896814192949314,1,1,2019-01-02T23:00:00Z,AU10A
0,58.796513268734,2.7746533614395092,0.29876990149792737,63.010927730552986,-1.7348898397693677,-0,-0.00364116210803056,1,1,2019-01-03T00:00:00Z,AU10A
0,58.26705397768755,2.7922230125348397,0.31636244887149434,63.034212998054805,-2.2939980180059747,-0,0.0026995613020392994,1,1,2019-01-03T01:00:00Z,AU10A
0,58.65493180247874,2.8273623147255007,0.35672266254802343,63.02808620678571,-1.9100785327305192,-0,0.007563780601052894,1,1,2019-01-03T02:00:00Z,AU10A
0,58.84218529516191,2.8273623147255007,0.3623620252910091,63.02211603177096,-1.722486350487607,-0,0.007555903313146484,2,1,2019-01-03T03:00:00Z,AU10A
0,58.848351369316376,2.7746533614395092,0.36985343322280273,63.03057749738562,-1.782353050818145,-0,0.004926850965578655,2,1,2019-01-03T04:00:00Z,AU10A
0,58.850824371583656,2.8273623147255007,0.37342217936655786,63.028771366159575,-1.72354068388353,-0,-4.661753334720409e-4,2,1,2019-01-03T05:00:00Z,AU10A
0,58.84608229029198,2.8273623147255007,0.3659010606551001,63.02504928656991,-1.7206446843797263,-0,0.0031389421721987887,1,1,2019-01-03T06:00:00Z,AU10A
0,59.503988709324304,2.7746533614395092,0.330694002088749,62.993512994829835,-1.043479239742199,-0,-0.002085686412568233,1,1,2019-01-03T07:00:00Z,AU10A
0,60.16274088714101,2.7942549841370536,0.30692911924433935,62.901890023825246,-0.2501344455461056,-0,-0.0016888262454610725,1,1,2019-01-03T08:00:00Z,AU10A
0,60.99381329112799,2.7499667461262787,0.3331203803236758,62.674793367934925,0.7475078074708242,-0,-0.011641518475120183,1,1,2019-01-03T09:00:00Z,AU10A
0,60.21379104243767,2.6971096462673625,0.2984385733461846,61.4913012853871,1.1189363046752465,-0,0.002224525296506741,1,1,2019-01-03T10:00:00Z,AU10A
0,60.209678585719885,2.764994303385418,0.3027711209394969,61.453685583769044,1.2196116336425036,-0,-0.0013954492457424195,1,1,2019-01-03T11:00:00Z,AU10A
0,60.15700007299608,2.7819654676649317,0.30355314835945346,61.44555150689517,1.1891784615451881,-0,6.824238612024303e-4,1,1,2019-01-03T12:00:00Z,AU10A
0,60.11811117796576,2.866821289062501,0.30883746543845436,61.40216219426517,1.2722360179469225,-0,0.0016967893777120047,1,1,2019-01-03T13:00:00Z,AU10A
0,60.13669015985379,2.9007636176215286,0.31692342931777606,61.390887130128505,1.319906256703835,-0,0.009736961325196969,1,1,2019-01-03T14:00:00Z,AU10A
0,60.126456674149225,2.917734781901043,0.3214240935526775,61.37586242689808,1.3506121138073595,-0,-0.0037071782078546,1,1,2019-01-03T15:00:00Z,AU10A
0,59.97999282093439,3.03653293185764,0.32434862631565903,61.31160807703726,1.3874044501644485,-0,-0.00683540072533928,1,1,2019-01-03T16:00:00Z,AU10A
0,60.05744899599516,3.0195617675781263,0.3308140822772947,61.324711225621,1.424438279023343,-0,-0.002952823348355338,1,1,2019-01-03T17:00:00Z,AU10A
0,60.06376237979487,3.0025906032986125,0.33005915012481823,61.340976005317174,1.384580317131077,-0,0.010737510520416826,1,1,2019-01-03T18:00:00Z,AU10A
0,60.042680550654254,3.0025906032986125,0.3224261264828451,61.33232360667586,1.390802971246329,-0,-2.8155045216271546e-4,1,1,2019-01-03T19:00:00Z,AU10A
0,59.998011145583604,2.9856194390190987,0.3168012845328325,61.34048900570091,1.3258427238346338,-0,4.975705343275294e-4,1,1,2019-01-03T20:00:00Z,AU10A
0,59.59429419297396,2.764994303385418,0.2715276714813387,61.45473824950514,0.6233249144953157,-0,0.00969766087759183,1,1,2019-01-03T21:00:00Z,AU10A
0,59.84039073060248,2.7806345976174827,0.2544758301882485,62.92056070875988,-0.5594910526160745,-0,0.005479841887931158,1,1,2019-01-03T22:00:00Z,AU10A
0,58.742029148358306,2.7922230125348397,0.23913909419627574,63.010389984220936,-1.7258975067137705,-0,0.010620589189642704,1,1,2019-01-03T23:00:00Z,AU10A
0,58.36684511112252,2.8273623147255007,0.24811266058304582,63.02410402606586,-2.082715583111683,-0,0.004706322310902067,1,1,2019-01-04T00:00:00Z,AU10A
0,57.33943684085241,2.9369272842715786,0.35549687336360636,63.72746376728745,-3.812010309047716,-0,0.005413793520744559,1,1,2019-01-04T01:00:00Z,AU10A
0,57.71503926521049,3.0194955488430733,0.40754572411486506,64.05324568755796,-3.729828174301092,-0,0.003571576681827615,1,1,2019-01-04T02:00:00Z,AU10A
0,57.39377840513319,2.7922230125348397,0.2493528304557867,63.056472930647566,-3.122212374258253,-0,0.0023880308229529135,1,1,2019-01-04T03:00:00Z,AU10A
0,57.49059325532181,2.8273623147255007,0.23489751297734757,63.04878320878698,-2.9751018123309043,-0,0.009376660613956922,1,1,2019-01-04T04:00:00Z,AU10A
0,57.53547079309128,2.7922230125348397,0.22564224453759402,63.04958126965211,-2.937475371118622,-0,-0.010054337444941552,1,1,2019-01-04T05:00:00Z,AU10A
0,58.30920575407585,2.80979266363017,0.24941216332163402,63.03730032006697,-2.1676014710992693,-0,-1.1259458338486183e-4,1,1,2019-01-04T06:00:00Z,AU10A
0,59.38225336361992,2.7922230125348397,0.2562505705995057,62.99982217226989,-1.085524039730935,-0,0.003927673016232092,1,1,2019-01-04T07:00:00Z,AU10A
0,60.201817137281225,2.7883548513420884,0.24269121216651887,62.961024272271096,-0.2021281896863561,-0,-0.011415306127884772,1,1,2019-01-04T08:00:00Z,AU10A
